Player,Team,Pos,Injury,Status
Marquise Brown,31,WR,Heel,Questionable
Shakel Brown,9,DT,Ankle,IR
Tony Brown,12,CB,Suspension,Reserve-Sus
Daniel Brunskill,9,OG,Ankle,Questionable
Randy Bullock,20,K,Hamstring,IR
LaTrell Bumphus,29,DT,Undisclosed,IR
Oren Burks,30,LB,Knee,Questionable
Joe Burrow,5,QB,Wrist,IR
Darien Butler,15,LB,Undisclosed,IR
Percy Butler,18,S,Wrist,Questionable
Jason Cabinda,22,FB,Knee,IR-R
Lawrence Cager,20,TE,Groin,Questionable
Chance Campbell,9,LB,Undisclosed,IR
De'Vondre Campbell,24,LB,Neck,Questionable
Blake Cashman,10,LB,Hamstring,Questionable
Ja'Marr Chase,5,WR,Shoulder - AC Joint,Questionable
Claudin Cherelus,25,LB,Knee,IR-R
Julius Chestnut,9,RB,Hamstring,IR
Robbie Chosen,1,WR,Concussion,Questionable
Brady Christensen,25,OG,Biceps,IR
Geron Christian,7,OT,Shoulder,Questionable
Nick Chubb,7,RB,Knee - ACL + MCL,IR
Will Clapp,14,C,Knee,IR
Chuck Clark,2,S,Knee - ACL,IR
Frank Clark,29,LB,Illness,Questionable
Chris Claybrooks,11,CB,Undisclosed,Reserve-CEL
Devin Cochran,5,OT,Knee,IR
L.J. Collier,31,DE,Biceps,IR
Zaven Collins,31,DE,Foot,Questionable
Jack Conklin,7,OT,Knee - ACL + MCL,IR
Bryan Cook,16,S,Ankle,IR
Austin Corbett,25,OG,Knee,IR
Kirk Cousins,21,QB,Achilles,IR
Keion Crossen,1,CB,Undisclosed,IR
Zach Cunningham,17,LB,Knee,Questionable
Scott Daly,22,C,Knee,IR
Braeden Daniels,18,OT,Shoulder,IR
Marcus Davenport,21,LB,Ankle,IR
Zach Davidson,3,TE,Undisclosed,IR
Carlton Davis,28,CB,Concussion,Questionable
Jamin Davis,18,LB,Shoulder,IR
Jarrad Davis,20,LB,Knee,IR
Kalia Davis,30,DT,Ankle,IR
Tyler Davis,24,TE,Knee,IR
Wyatt Davis,20,OG,Ankle,IR
Nakobe Dean,17,LB,Foot,IR
Dawson Deaton,7,OG,Knee - ACL,IR
Taylor Decker,22,OT,Groin,Questionable
Tank Dell,10,WR,Lower Leg,IR
Grant Delpit,7,S,Groin,IR
Landon Dickerson,17,OG,Thumb,Questionable
Trevon Diggs,19,CB,Knee - ACL,IR
Brandon Dillon,18,TE,Undisclosed,IR
Victor Dimukeje,31,LB,Foot,Questionable
J.K. Dobbins,8,RB,Achilles,IR
Rico Dowdle,19,RB,Ankle,Questionable
Andrew Dowell,27,LB,Knee - ACL,IR
Tommy Doyle,3,OT,Knee,IR
Greg Dulcich,13,TE,Foot,IR-R
Ashton Dulin,12,WR,Knee - ACL,IR
Jaelyn Duncan,9,OT,Wrist,Questionable
David Durden,19,WR,Knee - ACL,IR
Devin Duvernay,8,WR,Back,IR
Ross Dwelley,30,TE,Ankle,Questionable
Daniel Ekuale,4,DT,Biceps,IR
Pat Elflein,31,C,Undisclosed,IR
Jermaine Eluemunor,15,OT,Knee,Questionable
Martin Emerson,7,CB,Ankle,Questionable
Ikenna Enechukwu,26,LB,Undisclosed,IR
A.J. Epenesa,3,DE,Ribs,Questionable
Dee Eskridge,29,WR,Ribs,Questionable
Justin Evans,17,S,Knee,IR
Joshua Ezeudu,20,OT,Toe,IR
Erik Ezukanma,1,WR,Neck,NFI-R
Caleb Farley,9,CB,Back,PUP-R
Viliami Fehoko,19,DE,Knee,IR-R
Rashad Fenton,31,CB,Undisclosed,IR
Minkah Fitzpatrick,6,S,Knee,Questionable
Dallis Flowers,12,CB,Achilles,IR
Drew Forbes,7,OG,Back,NFI-R
Bryce Ford-Wheaton,20,WR,Knee,IR
Darrick Forrest,18,S,Shoulder,IR
Jody Fortson,16,TE,Shoulder,IR
Isaiah Foskey,27,DE,Quadriceps,Questionable
Leki Fotu,31,DT,Hand,IR-R
Feleipe Franks,26,TE,Undisclosed,IR
Kristian Fulton,9,CB,Hamstring,IR
Russell Gage,28,WR,Knee,IR
Jon Gaines,31,C,Knee,IR
Graham Gano,20,K,Knee,IR
C.J. Gardner-Johnson,22,S,Pectoral,IR-R
Jack Gibbens,9,LB,Back,IR
Luke Gifford,9,LB,Hamstring,IR
Jamie Gillan,20,P,Groin,Questionable
Eddie Goldman,26,DT,Undisclosed,Reserve-Ex
Christian Gonzalez,4,CB,Shoulder - Labrum,IR
C.J. Goodwin,19,CB,Pectoral,IR
Marquise Goodwin,7,WR,Knee,Questionable
Alfonzo Graham,6,RB,Undisclosed,IR
Jakeem Grant,7,WR,Kneecap,IR
Danny Gray,30,WR,Shoulder - AC Joint,IR
Kendrick Green,10,OG,Knee - Meniscus,IR
Kenyon Green,10,OG,Shoulder - Labrum,IR
Jonathan Greenard,10,DE,Ankle,Questionable
Mike Greene,28,DT,Calf,IR
Ethan Greenidge,26,OT,Undisclosed,IR
Jonas Griffith,13,LB,Knee - ACL,IR
Javelin Guidry,2,CB,Knee,IR
Troy Hairston,10,FB,Back,IR
Maalik Hall,2,LB,Undisclosed,IR
Terez Hall,4,LB,Undisclosed,IR
Kyle Hamilton,8,S,Knee,Questionable
Damar Hamlin,3,S,Shoulder,Questionable
Malik Hamm,8,LB,Ankle,IR
Johnathan Hankins,19,DT,Ankle,Questionable
Mecole Hardman,16,WR,Thumb,IR-R
Damien Harris,3,RB,Concussion,IR
De'Jon Harris,18,LB,Quadriceps,IR-R
Anton Harrison,11,OT,Back,Questionable
Hassan Haskins,9,RB,Undisclosed,IR
J.C. Hassenauer,20,C,Triceps,IR
Phil Haynes,29,OG,Toe,IR
Matt Hembrough,31,C,Back,IR
Matt Hennessy,26,OG,Knee,IR
Hunter Henry,4,TE,Knee,Questionable
Justin Herbert,14,QB,Finger,IR
Troy Hill,25,CB,Concussion,Questionable
Nyheim Hines,3,RB,Knee,NFI-R
T.J. Hockenson,21,TE,Knee - ACL + MCL,Out
Cooper Hodges,11,OG,Knee,IR
Curtis Hodges,18,TE,Back,IR
Cole Holcomb,6,LB,Knee,IR
Jevon Holland,1,S,Knee - MCL,Questionable
Amani Hooker,9,S,Knee,IR
Malik Hooker,19,S,Ankle,Questionable
Dustin Hopkins,7,K,Hamstring,Out
Jesper Horsted,15,TE,Hamstring,Questionable
Dylan Horton,10,DE,Personal,NFI-R
James Houston,22,LB,Ankle,IR
Tytus Howard,10,OG,Knee,IR
Chris Hubbard,9,OT,Biceps,IR
Chuba Hubbard,25,RB,Hamstring,Questionable
Talanoa Hufanga,30,S,Knee - ACL,IR
Evan Hull,12,RB,Knee,IR
Kareem Hunt,7,RB,Groin,Questionable
Robert Hunt,1,OG,Hamstring,Questionable
Hayden Hurst,25,TE,Concussion,IR
Maurice Hurst,7,DT,Pectoral,IR
Micah Hyde,3,S,Neck,Questionable
DJ Ivey,5,CB,Knee - ACL,IR
Adoree' Jackson,20,CB,Ankle,Questionable
Donte Jackson,25,CB,Ankle,Questionable
Drake Jackson,30,DE,Knee,IR
J.C. Jackson,4,CB,Illness,NFI-R
Kearis Jackson,9,WR,Ankle,IR
Josh Jacobs,15,RB,Quadriceps,Questionable
Grady Jarrett,26,DT,Knee - ACL,IR
Rakim Jarrett,28,WR,Quadriceps,IR-R
Quinton Jefferson,2,DT,Hip,IR
Teven Jenkins,23,OG,Concussion,Questionable
Jauan Jennings,30,WR,Concussion,Questionable
Ryan Jensen,28,C,Knee,IR
Lonnie Johnson,27,S,Knee,Questionable
Nazeeh Johnson,16,S,Knee - ACL,IR
Roderick Johnson,17,OT,Undisclosed,IR
Ty Johnson,3,RB,Shoulder,Questionable
Daniel Jones,20,QB,Knee - ACL,IR
DaQuan Jones,3,DT,Pectoral,IR-R
Dawand Jones,7,OT,Knee - MCL,IR
Joe Jones,9,LB,Finger,IR
Marcus Jones,4,CB,Shoulder,IR
Zay Jones,11,WR,Hamstring,Questionable
Matthew Judon,4,LB,Biceps,IR
Damontae Kazee,6,S,Suspension,Reserve-Sus
Christian Kirk,11,WR,Groin,IR
Cole Kmet,23,TE,Knee,Questionable
Zonovan Knight,22,RB,Shoulder,IR
Malik Knowles,21,WR,Undisclosed,NFI-R
Jordan Kunaszyk,7,LB,Calf,Questionable
William Kwenkeu,21,LB,Undisclosed,IR
Tyler Larsen,18,C,Knee,Questionable
Marshon Lattimore,27,CB,Ankle,IR
Cameron Latu,30,TE,Knee - Meniscus,IR
Dexter Lawrence,20,DT,Hamstring,Questionable
Trevor Lawrence,11,QB,Shoulder - AC Joint,Questionable
Raheem Layne,14,S,Knee - ACL,IR
Jonathan Ledbetter,31,DT,Knee,Out
Shane Lemieux,20,OG,Biceps,IR
Charles Leno,18,OT,Calf,Questionable
Matt Leo,17,DE,Undisclosed,Reserve-Ret
Titus Leo,12,DE,Undisclosed,IR
Deane Leonard,14,CB,Ankle,Questionable
Will Levis,9,QB,Ankle,Questionable
Corey Linsley,14,C,Illness,NFI-R
Hunter Long,32,TE,Knee - MCL,IR
Dean Lowry,21,DE,Pectoral,IR
Hunter Luepke,19,FB,Thigh,Questionable
James Lynch,21,DT,Knee - ACL,IR
Marlon Mack,31,RB,Achilles,IR
Avonte Maddox,17,CB,Pectoral,IR-R
Jake Matthews,26,OT,Knee,Questionable
Jesse Matthews,10,WR,Knee - ACL,IR
Kana'i Mauga,15,LB,Knee,IR
Arthur Maulet,8,CB,Knee,Questionable
Devonnsha Maxwell,5,DT,Knee,IR
Marcus Maye,27,S,Shoulder,IR
Michael Mayer,15,TE,Toe,Questionable
Ray-Ray McCloud,30,WR,Ribs,IR
Justin McCray,25,OG,Calf,IR
Conor McDermott,4,OT,Head,IR
Kaleb McGary,26,OT,Knee - MCL,Questionable
Connor McGovern,2,C,Kneecap,IR
Isaiah McKenzie,12,WR,Suspension,Reserve-Sus
Sean McKeon,19,TE,Ankle,IR
Jerick McKinnon,16,RB,Groin,IR
TK McLendon,9,DE,Shoulder,Questionable
Rodney McLeod,7,S,Biceps,IR
Kyler McMichael,31,CB,Undisclosed,IR
Raekwon McMillan,4,LB,Achilles,IR
Alim McNeill,22,DT,Knee,IR
Zech McPhearson,17,CB,Achilles,IR
Sony Michel,32,RB,Personal,Reserve-Ret
Matt Milano,3,LB,Leg,IR
Kendre Miller,27,RB,Ankle,Questionable
Ventrell Miller,11,LB,Achilles,IR
Dax Milne,18,WR,Groin,IR
Elijah Mitchell,30,RB,Knee,Questionable
Keaton Mitchell,8,RB,Knee - ACL,IR
Bryan Mone,29,DT,Knee - ACL,PUP-R
Darnell Mooney,23,WR,Concussion,Questionable
Jaylon Moore,11,WR,Undisclosed,IR
Jaylon Moore,30,OT,Concussion,Questionable
Nick Moore,8,C,Achilles,NFI-R
Skyy Moore,16,WR,Knee,IR
Mike Morris,29,DE,Shoulder,IR
Nicholas Morrow,17,LB,Abdomen,Questionable
Emmanuel Moseley,22,CB,Knee - ACL,IR
Zack Moss,12,RB,Forearm,Questionable
Raheem Mostert,1,RB,Ankle,Questionable
Trayvon Mullen,8,CB,Toe,NFI-R
Byron Murphy,21,CB,Knee,Questionable
Sean Murphy-Bunting,9,CB,Hip,Questionable
Eric Murray,10,S,Knee,IR
Kyler Murray,31,QB,Illness,Questionable
Tanner Muse,14,LB,Knee,IR-R
Luke Musgrave,24,TE,Abdomen,IR-R
Jalen Nailor,21,WR,Concussion,Questionable
Evan Neal,20,OT,Ankle,IR
Keanu Neal,6,S,Ribs,IR
Matt Nelson,22,OT,Ankle,IR
Yannick Ngakoue,23,DE,Ankle,IR
Tre Nixon,4,WR,Shoulder,IR
Rakeem Nunez-Roches,20,DT,Knee,Questionable
Uchenna Nwosu,29,LB,Pectoral,IR
Brian O'Neill,21,OT,Ankle,Questionable
Efe Obada,18,DE,Lower Leg,IR
Ifeadi Odenigbo,2,DE,Undisclosed,IR
George Odum,30,S,Biceps,IR
Emmanuel Ogbah,1,LB,Hamstring,Questionable
Adetokunbo Ogundeji,26,LB,Foot,IR
David Ojabo,8,LB,Knee - ACL,IR
Ogbonnia Okoronkwo,7,DE,Pectoral,Out
Segun Olubi,12,LB,Hip,Questionable
Joshua Onujiogu,29,LB,Elbow,IR
DeMarvion Overshown,19,LB,Knee - ACL,IR
Isiah Pacheco,16,RB,Concussion,Questionable
Alex Palczewski,13,OT,Knee,IR-R
Tim Patrick,13,WR,Achilles,IR
Jarrett Patterson,10,C,Lower Leg,IR
Kyle Peko,9,DT,Calf,IR
Jabrill Peppers,4,S,Hamstring,Questionable
Nicholas Petit-Frere,9,OT,Shoulder,IR
Kyle Philips,9,WR,Hamstring,Questionable
Jacob Phillips,7,LB,Pectoral,IR
Jaelan Phillips,1,LB,Achilles,IR
Jordan Phillips,3,DT,Wrist,IR
Kenny Pickett,6,QB,Ankle,Questionable
Danny Pinter,12,C,Ankle,IR
Michael Pittman,12,WR,Concussion,Questionable
Ethan Pocic,7,C,Neck,Questionable
Bobby Price,31,CB,Quadriceps,IR-R
Justin Pugh,20,OG,Elbow,Questionable
Brock Purdy,30,QB,Neck,Questionable
Scott Quessenberry,10,C,Knee - ACL + MCL,IR
Teagan Quitoriano,10,TE,Groin,IR
Ryan Ramczyk,27,OT,Knee,Questionable
DJ Reader,5,DT,Quadriceps,IR
Jeremy Reaves,18,S,Knee - ACL,IR
Jayden Reed,24,WR,Toe,Questionable
Jerrick Reed,29,S,Knee - ACL,IR
Joe Reed,23,WR,Undisclosed,IR
Riley Reiff,4,OG,Knee,IR
Nikko Remigio,16,WR,Wrist,IR
Sammis Reyes,11,TE,Concussion,Reserve-Ret
Giovanni Ricci,25,TE,Shoulder,IR
Anthony Richardson,12,QB,Shoulder - AC Joint,IR
Hassan Ridgeway,10,DT,Achilles,IR
Malcolm Roach,27,DT,Knee,IR
Elandon Roberts,6,LB,Pectoral,Out
A'Shawn Robinson,20,DT,Back,Questionable
Aaron Robinson,20,CB,Knee - ACL + MCL,PUP-R
Brian Robinson,18,RB,Hamstring,Questionable
Cam Robinson,11,OT,Knee,IR-R
Wan'Dale Robinson,20,WR,Quadriceps,Questionable
Robert Rochell,24,CB,Neck,Questionable
Aaron Rodgers,2,QB,Achilles,Out
Isaiah Rodgers,17,CB,Suspension,Reserve-Sus
Chris Rodriguez,18,RB,Ankle,Questionable
Armani Rogers,18,TE,Achilles,IR
Jeremy Ruckert,2,TE,Concussion,Out
Chris Rumph,14,LB,Foot,IR
Chapelle Russell,6,LB,Undisclosed,IR
Nick Saldiveri,27,OG,Shoulder,IR
Darnell Savage,24,S,Shoulder,Questionable
DJ Scaife,10,OT,Leg,IR
John Michael Schmitz,20,C,Shoulder,Questionable
Wes Schweitzer,2,OG,Calf,IR
Daniel Scott,12,S,Knee - ACL,IR
Noah Sewell,23,LB,Knee,Questionable
Brandon Shell,3,OT,Undisclosed,Reserve-Ret
Duke Shelley,32,CB,Hamstring,IR
Laviska Shenault,25,WR,Ankle,IR
Justin Shorter,3,WR,Hamstring,IR-R
Jeffery Simmons,9,DT,Knee,IR
Matthew Slater,4,WR,Hamstring,Questionable
Darius Slay,17,CB,Knee,Questionable
Braden Smith,12,OT,Knee,Questionable
Cam Smith,1,CB,Hamstring,Questionable
Donovan Smith,16,OT,Neck,Questionable
Keith Smith,26,FB,Ankle,IR
Trey Smith,16,OG,Calf,Questionable
Tyron Smith,19,OT,Back,Questionable
JuJu Smith-Schuster,4,WR,Ankle,Questionable
L'Jarius Sneed,16,CB,Calf,Questionable
Benjamin St-Juste,18,CB,Concussion,Questionable
Equanimeous St. Brown,23,WR,Pectoral,Questionable
John Stephens,19,TE,Knee - ACL,IR
Caden Sterns,13,S,Knee,IR
Rhamondre Stevenson,4,RB,Ankle,Questionable
M.J. Stewart,10,S,Shoulder,IR
Ryan Stonehouse,9,P,Knee,IR
Cole Strange,4,OG,Knee,IR
Kentavius Street,26,DT,Pectoral,IR
Ricky Stromberg,18,OG,Knee,IR
C.J. Stroud,10,QB,Concussion,Questionable
Nate Sudfeld,22,QB,Knee - ACL,IR
Courtland Sutton,13,WR,Concussion,Questionable
Geoff Swaim,31,TE,Calf,IR
Cam Taylor-Britt,5,CB,Ankle,IR-R
Wyatt Teller,7,OG,Ankle,Questionable
Luke Tenuta,24,OT,Ankle,IR-R
Ambry Thomas,30,CB,Hamstring,Questionable
Daniel Thomas,11,S,Forearm,IR
Drake Thomas,29,LB,Knee,IR
Michael Thomas,27,WR,Knee,IR
Tavierre Thomas,10,CB,Hamstring,IR
Shaq Thompson,25,LB,Lower Leg,IR
Trenton Thompson,6,S,Neck,Questionable
Dorian Thompson-Robinson,7,QB,Hip,IR
Juan Thornhill,7,S,Calf,Questionable
Tre Tomlinson,32,CB,Hamstring,Questionable
Kadarius Toney,16,WR,Hip,Questionable
Shaka Toney,18,DE,Suspension,Reserve-Sus
Andrew Trainer,14,OT,Undisclosed,IR
Cory Trice,6,CB,Knee - ACL,IR
Payton Turner,27,DE,Toe,IR-R
Trai Turner,27,OG,Quadriceps,IR
Olisaemeka Udoh,21,OT,Quadriceps,IR
Eyioma Uwazurike,13,DT,Suspension,Reserve-Sus
AJ Uzodinma,14,CB,Undisclosed,IR
C.J. Uzomah,2,TE,Knee - MCL,IR
Halapoulivaati Vaitai,22,OG,Back,IR
Zeke Vandenburgh,1,LB,Undisclosed,IR
Leighton Vander Esch,19,LB,Neck,IR
Alijah Vera-Tucker,2,OG,Achilles,IR
Luiji Vilain,25,LB,Knee,IR
Jalen Virgil,13,WR,Knee - Meniscus,IR
Andrew Vorhees,8,OG,Knee - ACL,NFI-R
Jaylen Waddle,1,WR,Ankle,Questionable
Dalton Wagner,15,OT,Undisclosed,IR
Anthony Walker,7,LB,Knee,Out
K'Von Wallace,9,S,Quadriceps,Questionable
Darren Waller,20,TE,Knee,Questionable
Austin Walter,15,RB,Undisclosed,IR
Prince Tega Wanogho,16,OT,Quadriceps,IR
Alex Ward,32,C,Neck,IR
Jimmie Ward,10,S,Quadriceps,IR
Ar'Darius Washington,8,CB,Chest,IR
Carlos Watkins,31,DT,Biceps,IR
Christian Watson,24,WR,Hamstring,Questionable
Deshaun Watson,7,QB,Shoulder,IR
Justin Watson,16,WR,Illness,Questionable
Trevon Wesco,9,TE,Shin,Questionable
Nick Westbrook-Ikhine,9,WR,Hand,IR
Tyrone Wheatley,4,OT,Knee,IR-R
Andrew Whitaker,29,CB,Knee,IR
Kyzir White,31,LB,Elbow,IR
Tre'Davious White,3,CB,Achilles,IR
Dontayvion Wicks,24,WR,Chest,Questionable
Avery Williams,26,RB,Knee - ACL,IR
Connor Williams,1,C,Knee - ACL,IR
Garrett Williams,31,CB,Knee,Questionable
K'Waun Williams,13,CB,Ankle,IR
Mike Williams,14,WR,Knee - ACL,IR
Trent Williams,30,OT,Groin,Questionable
Jedrick Wills,7,OT,Knee - MCL,IR
Emanuel Wilson,24,RB,Shoulder,IR-R
Zach Wilson,2,QB,Concussion,Out
Devon Witherspoon,29,CB,Hip,Questionable
Jake Witt,12,OT,Hip,IR
D.J. Wonnum,21,LB,Quadriceps,Out
Al Woods,2,DT,Achilles,IR
Jelani Woods,12,TE,Hamstring,IR
Josh Woods,31,LB,Abdomen,IR
Michael Woods,7,WR,Achilles,NFI-R
Chandler Wooten,25,LB,Ankle,IR
Renell Wren,6,DT,Undisclosed,IR
Brock Wright,22,TE,Hip,Questionable
Andrew Wylie,18,OT,Elbow,Questionable
Isaiah Wynn,1,OG,Quadriceps,IR
Nick Zakelj,30,OG,Biceps,IR
Chandler Zavala,25,OG,Knee,IR
Kevin Zeitler,8,OG,Thigh,Questionable
Kilian Zierer,10,OT,Ankle,IR
Greg Zuerlein,2,K,Quadriceps,Questionable
Jabari Zuniga,27,DE,Undisclosed,Reserve-Ret
Shane Zylstra,22,TE,Knee,IR
