Player,Team,Pos,Injury,Status
Mike Brown,9,S,Knee,IR
Noah Brown,18,WR,Groin,Questionable
Javon Bullard,24,S,Neck,Questionable
Spencer Burford,30,OG,Knee,IR
Artie Burns,1,CB,Knee - ACL,IR
Joe Burrow,5,QB,Toe,IR
Michael Burton,13,FB,Hamstring,IR
Deon Bush,16,S,Achilles,IR
Josh Butler,19,CB,Knee - ACL,PUP-R
Yodny Cajuste,1,OT,Undisclosed,IR
Grant Calcaterra,17,TE,Oblique,Questionable
Elijah Campbell,1,S,Quadriceps,Questionable
Jaylon Carlies,12,LB,Ankle,IR-R
Derek Carr,27,QB,Shoulder,Reserve-Ret
Caelen Carson,19,CB,Knee,IR-R
DeAndre Carter,7,WR,Knee,IR
DeWayne Carter,3,DT,Achilles,IR
Jalen Carter,17,DT,Heel,Questionable
Michael Carter,2,CB,Concussion,Questionable
Blake Cashman,21,LB,Hamstring,IR-R
Joshua Cephus,11,WR,Undisclosed,IR
Ty Chandler,21,RB,Knee,IR
Irvin Charles,2,WR,Knee - ACL,PUP-R
Will Clapp,27,C,Foot,IR
Jalen Coker,25,WR,Quadriceps,IR-R
L.J. Collier,31,DT,Knee,IR
Junior Colson,14,LB,Shoulder,IR
Jack Conklin,7,OT,Concussion,Questionable
Hayden Conner,31,OG,Knee,IR-R
James Conner,31,RB,Foot,IR
Jalin Conyers,1,TE,Leg,IR
Darius Cooper,17,WR,Shoulder,IR
Austin Corbett,25,C,Knee - MCL,IR-R
Ajani Cornelius,19,OT,Knee,Questionable
Zeke Correll,21,C,Ankle,IR
Blake Corum,32,RB,Ankle,Questionable
Sam Cosmi,18,OG,Knee - ACL,PUP-R
Byron Cowart,2,DT,Ankle,IR
Jacob Cowing,30,WR,Hamstring,IR
Brenton Cox,24,LB,Groin,IR
Zach Cunningham,22,LB,Hamstring,Questionable
Dennis Daley,11,OT,Undisclosed,Reserve-Ret
James Daniels,1,OG,Pectoral,IR
Ronald Darby,10,CB,Undisclosed,Reserve-Ret
Marcus Davenport,22,DE,Chest,IR
D.J. Davidson,20,DT,Knee,Questionable
Derius Davis,14,WR,Knee,Questionable
Domenique Davis,6,DT,Undisclosed,IR
Taylor Decker,22,OT,Shoulder,Questionable
Tank Dell,10,WR,Knee - ACL + MCL,PUP-R
Emari Demercado,31,RB,Ankle,Questionable
Marcellas Dial,4,CB,Knee - ACL,IR
Landon Dickerson,17,OG,Ankle,Questionable
Victor Dimukeje,20,DE,Pectoral,PUP-R
Tyrel Dodson,1,LB,Concussion,Questionable
Khalil Dorsey,22,CB,Wrist,IR
Ethan Driskell,16,OG,Appendix,NFI-R
Storm Duck,1,CB,Ankle,Questionable
Yasir Durant,4,OG,Undisclosed,IR
Emeka Egbuka,28,WR,Hamstring,Questionable
Liam Eichenberg,1,OG,Undisclosed,PUP-R
Austin Ekeler,18,RB,Achilles,IR
Jonah Elliss,13,LB,Ribs,Questionable
Martin Emerson,7,CB,Achilles,IR
Akayleb Evans,25,CB,Hamstring,Questionable
Mike Evans,28,WR,Hamstring,Questionable
Obinna Eze,1,OT,Undisclosed,IR
Joshua Ezeudu,20,OT,Undisclosed,IR-R
Folorunso Fatukasi,10,DT,Shoulder,IR
Da'Quan Felton,20,WR,Undisclosed,IR
AJ Finley,29,S,Knee,IR
Demetrius Flannigan-Fowles,20,LB,Hamstring,Questionable
Bryce Ford-Wheaton,20,WR,Achilles,IR
Miles Frazier,22,OG,Knee,PUP-R
Zah Frazier,23,CB,Personal,NFI-R
Blake Freeland,12,OT,Leg,IR
Josh Fuga,14,DT,Undisclosed,IR
Jordan Fuller,26,S,Knee,IR
Graham Gano,20,K,Groin,IR
Nick Gargiulo,13,OG,Knee,IR
Brandon George,16,LB,Undisclosed,IR
Mike Gesicki,5,TE,Pectoral,IR
Antonio Gibson,4,RB,Knee - ACL,IR
Blake Gillikin,31,P,Back,IR
Kevin Givens,30,DT,Pectoral,IR-R
Travis Glover,24,OT,Shoulder,IR
Chris Godwin,28,WR,Lower Leg,Doubtful
Luke Goedeke,28,OT,Foot,IR
Eddie Goldman,18,DT,Illness,Questionable
Tyler Goodson,12,RB,Groin,Questionable
Tylan Grable,3,OT,Concussion,IR-R
Ta'Quon Graham,26,DE,Calf,IR-R
Eric Gray,20,RB,Undisclosed,PUP-R
Garret Greenfield,28,OT,Undisclosed,Reserve-Ret
Dre Greenlaw,13,LB,Quadriceps,IR
Yetur Gross-Matos,30,DE,Hamstring,Questionable
Luke Haggard,28,OT,Shoulder,Questionable
Robert Hainsey,11,C,Hamstring,Questionable
Maxwell Hairston,3,CB,Knee,IR-R
Derick Hall,29,LB,Oblique,Questionable
Mike Hall,7,DT,Knee,Questionable
Kyonte Hamilton,10,DT,Ankle,IR
Damar Hamlin,3,S,Pectoral,IR
Omarion Hampton,14,RB,Ankle,IR
Blake Hance,9,OG,Shoulder,Questionable
Da'Shawn Hand,14,DT,Groin,IR
Deion Hankins,23,RB,Quadriceps,IR
Johnathan Hankins,29,DT,Back,NFI-R
Josh Harris,14,C,Undisclosed,IR-R
Marcus Harris,9,CB,Calf,Questionable
Najee Harris,14,RB,Achilles,IR
Will Harris,18,S,Lower Leg,IR
Malik Harrison,6,LB,Knee,IR-R
Marvin Harrison,31,WR,Concussion,Questionable
Gus Hartwig,2,C,Undisclosed,IR
Rob Havenstein,32,OT,Ankle,Questionable
Jaylinn Hawkins,4,S,Hamstring,Questionable
Christian Haynes,29,OG,Pectoral,IR-R
Trey Hendrickson,5,DE,Hip,Questionable
Matt Henningsen,13,DT,Achilles,IR
Justin Herron,22,OT,Arm,IR
Jordan Hicks,7,LB,Undisclosed,Reserve-Ret
Tyreek Hill,1,WR,Knee - ACL,IR
Kurt Hinish,10,DT,Undisclosed,PUP-R
Myles Hinton,17,OT,Undisclosed,IR-R
Cooper Hodges,11,OG,Knee,PUP-R
Travis Homer,23,RB,Calf,IR-R
Malik Hooker,19,S,Toe,IR
Will Howard,6,QB,Hand,IR
Xavien Howard,12,CB,Personal,Reserve-Ret
Chuba Hubbard,25,RB,Calf,Questionable
Sam Hubbard,5,DE,Undisclosed,Reserve-Ret
Tanner Hudson,5,TE,Concussion,Questionable
Charley Hughlett,17,C,Abdomen,IR
Robert Hunt,25,OG,Biceps,IR
Alijah Huzzie,10,CB,Undisclosed,NFI-R
Germain Ifedi,1,OT,Undisclosed,IR
Keaontay Ingram,16,RB,Undisclosed,IR
Bucky Irving,28,RB,Shoulder,Doubtful
Adisa Isaac,8,LB,Elbow,IR-R
Isaiah Iton,4,DE,Hip,IR
Austin Jackson,1,OT,Toe,IR
Brennan Jackson,15,LB,Foot,IR
Dan Jackson,22,S,Leg,IR
Donovan Jackson,21,OG,Wrist,Questionable
Lamar Jackson,8,QB,Hamstring,Questionable
Tarron Jackson,30,DE,Undisclosed,IR
Tyree Jackson,18,TE,Undisclosed,IR
Grady Jarrett,23,DT,Knee,Questionable
Javontae Jean-Baptiste,18,DE,Pectoral,IR
Anfernee Jennings,4,LB,Ankle,Questionable
Jauan Jennings,30,WR,Ribs,Questionable
Anthony Johnson,20,S,Undisclosed,PUP-R
Cedric Johnson,5,DE,Calf,IR-R
Jakob Johnson,10,FB,Hamstring,IR
Jaylon Johnson,23,CB,Groin,IR
Lonnie Johnson,15,S,Leg,IR-R
Nazeeh Johnson,16,CB,Shoulder,IR-R
Cameron Johnston,3,P,Foot,IR
Quentin Johnston,14,WR,Hamstring,Questionable
Aaron Jones,21,RB,Hamstring,IR
Cam Jones,2,LB,Hip,Questionable
Charlie Jones,5,WR,Ribs,Questionable
Christian Jones,31,OT,Knee,IR-R
DaQuan Jones,3,DT,Calf,Questionable
Dawand Jones,7,OT,Knee,IR
Emery Jones,8,OG,Shoulder - Labrum,NFI-R
Emory Jones,26,QB,Concussion,IR
Jamarco Jones,22,OT,Achilles,IR
Jaylon Jones,12,CB,Hamstring,IR
Jonathan Jones,18,CB,Hamstring,IR
Josh Jones,29,OG,Ankle,Questionable
Justin Jones,31,DT,Knee,IR
Rob Jones,19,OG,Neck,IR
Brevin Jordan,10,TE,Knee,IR
Michael Jurgens,21,C,Hamstring,Questionable
Calijah Kancey,28,DT,Pectoral,IR
Ryan Kelly,21,C,Concussion,IR
Anthony Kendall,7,CB,Undisclosed,IR
Donte Kent,6,CB,Foot,IR
Arden Key,9,LB,Quadriceps,Questionable
Ko Kieft,28,TE,Leg,IR
Miles Killebrew,6,S,Knee,Out
Dalton Kincaid,3,TE,Oblique,Questionable
George Kittle,30,TE,Hamstring,IR
Marshawn Kneeland,19,DE,Ankle,Questionable
Kader Kohou,1,CB,Knee - ACL,IR
Bilhal Kone,8,CB,Knee,IR
Lucas Krull,13,TE,Foot,IR
CeeDee Lamb,19,WR,Ankle,Questionable
Brock Lampe,4,RB,Undisclosed,IR
Willie Lampkin,17,C,Leg,IR
Lan Larison,4,RB,Foot,IR
Gage Larvadain,7,WR,Concussion,Questionable
Dylan Laube,15,RB,Hamstring,Questionable
Allen Lazard,2,WR,Personal,Questionable
Deane Leonard,14,CB,Leg,IR-R
Will Levis,9,QB,Shoulder,IR
Devin Lloyd,11,LB,Calf,Out
MarShawn Lloyd,24,RB,Hamstring,IR-R
LaCale London,26,DE,Triceps,Questionable
Robert Longerbeam,8,CB,Knee,IR
Isaiahh Loudermilk,6,DE,Ankle,IR
Julian Love,29,S,Hamstring,Questionable
Dean Lowry,6,DE,Knee,IR
Khalil Mack,14,LB,Elbow,IR
Avonte Maddox,22,CB,Hamstring,Out
Nnamdi Madubuike,8,DT,Neck,IR
Phil Mafah,19,RB,Shoulder,IR
Jason Maitre,1,CB,Undisclosed,IR
Giovanni Manu,22,OT,Knee,IR
Jason Marshall,1,CB,Hamstring,IR
Tyrann Mathieu,27,S,Undisclosed,Reserve-Ret
Damarri Mathis,25,CB,Knee - ACL,IR
Scott Matlock,14,FB,Personal,Questionable
Jake Matthews,26,OT,Ankle,Questionable
Alexander Mattison,1,RB,Neck,IR
Cody Mauch,28,OG,Knee,IR
J.J. McCarthy,21,QB,Ankle,Questionable
Zyon McCollum,28,CB,Thumb,Questionable
Marcelino McCrary-Ball,2,LB,Hamstring,IR
Cade McDonald,7,WR,Undisclosed,IR
Will McDonald,2,DE,Head,Questionable
Micah McFadden,20,LB,Foot,IR
Kaleb McGary,26,OT,Leg,IR
Kenny McIntosh,29,RB,Knee - ACL,IR
Terry McLaurin,18,WR,Quadriceps,Questionable
Jalen McLeod,11,LB,Lower Body,IR-R
Brandon McManus,24,K,Quadriceps,Questionable
Jalen McMillan,28,WR,Neck,IR-R
Alim McNeill,22,DT,Knee - ACL,PUP-R
Bub Means,27,WR,Lower Leg,IR
Kain Medrano,18,LB,Coach's Decision,Questionable
Andrew Meyer,1,C,Undisclosed,IR-R
Matt Milano,3,LB,Pectoral,Questionable
Kolton Miller,15,OT,Ankle,IR
Rylie Mills,29,DT,Knee - ACL,NFI-R
Jonathan Mingo,19,WR,Knee - PCL,IR-R
Quinyon Mitchell,17,CB,Hamstring,Questionable
Joe Mixon,10,RB,Foot,NFI-R
Jacob Monk,24,C,Hamstring,IR-R
D.J. Montgomery,12,WR,Undisclosed,IR
Darnell Mooney,26,WR,Hamstring,Questionable
David Moore,25,WR,Elbow,IR
DJ Moore,23,WR,Groin,Questionable
Kenny Moore,12,CB,Achilles,Questionable
Rondale Moore,21,WR,Knee,IR
T.J. Moore,20,CB,Upper Leg,IR
Quintin Morris,11,TE,Groin,Out
Benjamin Morrison,28,CB,Hamstring,Questionable
Taylor Moton,25,OT,Elbow,Questionable
Kalel Mullings,9,RB,Ankle,IR
Sean Murphy-Bunting,31,CB,Knee,NFI-R
Kyler Murray,31,QB,Foot,Questionable
Malik Nabers,20,WR,Knee - ACL,IR
Puka Nacua,32,WR,Ankle,Questionable
Matt Nelson,21,OT,Undisclosed,IR
Lucas Niang,18,OT,Knee - ACL,IR
Bilal Nichols,31,DT,Personal,Questionable
David Njoku,7,TE,Knee,Questionable
Walter Nolen,31,DT,Calf,PUP-R
Storm Norton,26,OT,Ankle,IR-R
Aidan O'Connell,15,QB,Wrist,IR
Brian O'Neill,21,OT,Knee - MCL,Questionable
Amen Ogbongbemiga,23,LB,Undisclosed,IR-R
BJ Ojulari,31,DE,Knee - ACL,PUP-R
Ogbo Okoronkwo,17,LB,Triceps,IR
Oluwafemi Oladejo,9,LB,Leg,IR
Jordan Oladokun,14,CB,Undisclosed,IR
Bryce Oliver,9,WR,Knee,Questionable
Collin Oliver,24,DE,Hamstring,PUP-R
Levi Onwuzurike,22,DT,Knee - ACL,PUP-R
Anfernee Orji,9,LB,Knee - ACL,IR
Justin Osborne,7,C,Undisclosed,IR
Robbie Ouzts,29,FB,Ankle,IR
DeMarvion Overshown,19,LB,Knee - ACL + MCL,PUP-R
Wande Owens,3,S,Undisclosed,IR
Jeremiah Owusu-Koramoah,7,LB,Neck,PUP-R
Joshua Palmer,3,WR,Ankle,Questionable
Trey Palmer,27,WR,Ankle,IR
Donald Parham,6,TE,Achilles,IR
Colby Parkinson,32,TE,Concussion,Questionable
Josh Paschal,22,DE,Undisclosed,NFI-R
Lucas Patrick,5,OG,Calf,IR-R
Rico Payton,20,CB,Undisclosed,IR
Ricky Pearsall,30,WR,Knee - PCL,Questionable
Matt Peart,13,OG,Knee,IR
Denzel Perryman,14,LB,Ankle,IR-R
Clark Phillips,26,CB,Triceps,Questionable
Jacob Phillips,12,LB,Biceps,IR
Michael Pierce,8,DT,Undisclosed,Reserve-Ret
Trey Pipkins,14,OT,Knee,Questionable
Mason Pline,27,TE,Upper Body,IR
Ja'Lynn Polk,27,WR,Shoulder,IR
Ben Powers,13,OG,Biceps,IR
Deneric Prince,4,RB,Undisclosed,IR
Brock Purdy,30,QB,Toe,Questionable
Frank Ragnow,22,C,Undisclosed,Reserve-Ret
Ennis Rakestraw,22,CB,Shoulder,IR
Ryan Ramczyk,27,OT,Undisclosed,Reserve-Ret
Caleb Ransaw,11,CB,Lower Body,IR
D.J. Reed,22,CB,Hamstring,IR
Jayden Reed,24,WR,Collarbone,IR
Jaylen Reed,10,S,Knee,IR-R
Winston Reid,7,LB,Back,IR-R
Tip Reiman,31,TE,Ankle,IR
Shavon Revel,19,CB,Knee - ACL,NFI-R
Patrick Ricard,8,FB,Calf,Questionable
Anthony Richardson,12,QB,Orbital,IR
John Ridgeway,27,DT,Shoulder,IR-R
Calvin Ridley,9,WR,Hamstring,Questionable
J.J. Roberts,28,S,Knee,IR
Kye Robichaux,22,RB,Undisclosed,IR
Cam Robinson,7,OT,Knee,Questionable
Darius Robinson,31,DE,Pectoral,Questionable
Jakob Robinson,30,CB,Forearm,IR
Janarius Robinson,16,DE,Foot,IR
Tavius Robinson,8,LB,Foot,Out
Malcolm Rodriguez,22,LB,Knee - ACL,PUP-R
Eric Rogers,14,CB,Undisclosed,IR
Kurtis Rourke,30,QB,Knee,NFI-R
Jaquelin Roy,4,DT,Undisclosed,IR
J.J. Russell,31,LB,Concussion,IR
Nick Saldiveri,27,OG,Knee,IR
Jamaree Salyer,14,OG,Knee,Questionable
Curtis Samuel,3,WR,Neck,Questionable
Jack Sanborn,19,LB,Concussion,Questionable
Drew Sanders,13,LB,Foot,IR-R
Ja'Tavion Sanders,25,TE,Ankle,Questionable
Jason Sanders,1,K,Hip,IR-R
Miles Sanders,19,RB,Knee,IR
T.J. Sanders,3,DT,Knee,IR
Cairo Santos,23,K,Thigh,Questionable
Max Scharping,6,OG,Knee,IR
John Michael Schmitz,20,C,Concussion,Questionable
Wes Schweitzer,4,C,Undisclosed,Reserve-Ret
Daniel Scott,12,S,Knee,IR
Eric Scott,16,CB,Undisclosed,IR
Valentin Senn,31,OT,Undisclosed,IR
Noah Sewell,23,LB,Concussion,Questionable
Spencer Shrader,12,K,Knee - ACL + MCL,IR
Josh Simmons,16,OT,Personal,Questionable
Jacob Slade,6,DT,Undisclosed,IR
Rashawn Slater,14,OT,Kneecap,IR
Darius Slayton,20,WR,Hamstring,Questionable
Joey Slye,9,K,Calf,Questionable
Elerson Smith,7,DE,Undisclosed,Reserve-Ret
Jaden Smith,28,WR,Undisclosed,IR
Jaylin Smith,10,CB,Hamstring,IR
Nolan Smith,17,LB,Triceps,IR
Roquan Smith,8,LB,Hamstring,Questionable
Terell Smith,23,CB,Knee,IR
Za'Darius Smith,17,DE,Undisclosed,Reserve-Ret
Colby Sorsdal,22,OT,Leg,IR
Omar Speights,32,LB,Ankle,Questionable
Ronnie Stanley,8,OT,Ankle,Questionable
John Stephens,19,TE,Undisclosed,IR
Cade Stover,10,TE,Foot,IR
Brenton Strange,11,TE,Quadriceps,IR
Dorian Strong,3,CB,Neck,IR
T'Vondre Sweat,9,DT,Ankle,IR
Patrick Taylor,30,RB,Shoulder,IR
Trent Taylor,30,WR,Undisclosed,IR
Daniel Thomas,22,S,Forearm,IR
Keir Thomas,32,LB,Undisclosed,IR
Starling Thomas,31,CB,Knee - ACL,IR
Skylar Thompson,6,QB,Hamstring,IR
Cedric Tillman,7,WR,Hamstring,IR
Tre Tomlinson,30,CB,Undisclosed,IR
Jordan Travis,2,QB,Lower Leg,Reserve-Ret
Bralen Trice,26,LB,Knee,IR
Cory Trice,6,CB,Hamstring,IR-R
Joe Tryon-Shoyinka,7,DE,Hip,Questionable
Ezekiel Turner,22,LB,Foot,IR
Payton Turner,19,DE,Ribs,IR-R
KaVontae Turpin,19,WR,Foot,Questionable
Sione Vaki,22,RB,Groin,Questionable
Andrew Van Ginkel,21,LB,Neck,Questionable
Lukas Van Ness,24,DE,Foot,Questionable
Ben VanSumeren,17,FB,Knee,IR
Alijah Vera-Tucker,2,OG,Triceps,IR
Malik Verdon,26,S,Undisclosed,NFI-R
Travis Vokolek,31,TE,Neck,Questionable
Cordell Volson,5,OG,Shoulder,IR
Dayton Wade,8,WR,Ribs,IR
David Walker,28,DE,Knee,IR
Devontez Walker,8,WR,Oblique,Questionable
Johnny Walker,13,LB,Undisclosed,IR
Justin Walley,12,CB,Knee - ACL,IR
Garret Wallow,13,LB,Hamstring,IR
Charvarius Ward,12,CB,Concussion,Questionable
Jimmie Ward,10,S,Foot,PUP-R
Fred Warner,30,LB,Ankle,Out
Gareth Warren,6,OT,Concussion,IR
Ar'Darius Washington,8,S,Achilles,PUP-R
Broderick Washington,8,DT,Ankle,IR
Savion Washington,14,OT,Undisclosed,PUP-R
Jordan Watkins,30,WR,Calf,Questionable
Christian Watson,24,WR,Knee - ACL,PUP-R
Deshaun Watson,7,QB,Achilles,PUP-R
Justin Watson,10,WR,Achilles,IR
Nathaniel Watson,7,LB,Biceps,IR
Carson Wentz,21,QB,Shoulder,Questionable
Barry Wesley,27,OT,Undisclosed,IR-R
Ja'Markis Weston,2,LB,Groin,IR-R
Tershawn Wharton,25,DT,Toe,Questionable
Tyrone Wheatley,26,OT,Undisclosed,IR
Keion White,4,LB,Elbow,Questionable
Dontayvion Wicks,24,WR,Ankle,Questionable
Cameron Williams,17,OT,Shoulder,IR
Garrett Williams,31,CB,Knee,IR
John Williams,24,OG,Back,PUP-R
Josh Williams,28,RB,Concussion,Questionable
Mike Williams,14,WR,Undisclosed,Reserve-Ex
Quincy Williams,2,LB,Shoulder,IR
Garrett Wilson,2,WR,Knee,Doubtful
Jack Wilson,12,OT,Undisclosed,IR
Johnny Wilson,17,WR,Knee,IR
Perrion Winfrey,19,DT,Back,IR
Rashad Wisdom,28,S,Quadriceps,IR
Deatrich Wise,18,DE,Quadriceps,IR
Ahkello Witherspoon,32,CB,Collarbone,IR
Devon Witherspoon,29,CB,Knee,Questionable
Hunter Wohler,12,S,Foot,IR
Riq Woolen,29,CB,Concussion,Questionable
Devonte Wyatt,24,DT,Knee,Questionable
Kenny Yeboah,22,TE,Knee,IR
Isaac Yiadom,27,CB,Hamstring,Questionable
Landon Young,27,OT,Ankle,IR
Ben Yurosek,21,TE,Knee,Questionable
Chandler Zavala,25,OG,Knee,IR
Shane Zylstra,22,TE,Ankle,IR
